Sale_ID,Product_ID,Customer_ID,Date,Quantity,Sale_Price,Channel,Revenue
3181,141,2250,2024-07-10,5,232.94,In-Store,232.94
3182,125,2977,2024-11-20,5,62.64,In-Store,62.64
3183,176,2647,2025-11-01,5,78.4,In-Store,78.4
3184,120,2003,2024-08-25,5,203.21,In-Store,203.21
3185,152,2936,2025-10-31,1,106.63,Online,106.63
3186,173,2097,2025-12-01,1,159.08,Online,159.08
3187,191,2741,2024-09-28,2,217.51,Online,217.51
3188,139,2095,2025-07-08,4,168.34,Online,168.34
3189,150,2303,2023-04-27,4,33.26,In-Store,33.26
3190,136,2254,2024-12-01,4,220.89,Online,220.89
3191,113,2968,2025-08-25,3,56.15,Online,56.15
3192,146,2873,2025-02-22,5,26.18,In-Store,26.18
3193,154,2192,2025-03-28,5,111.25,In-Store,111.25
3194,127,2331,2024-12-23,4,200.1,In-Store,200.1
3195,137,2795,2023-05-06,5,67.81,In-Store,67.81
3196,194,2305,2023-05-21,1,216.06,Online,216.06
3197,144,2216,2025-04-11,4,15.05,Online,15.05
3198,182,2485,2024-08-08,2,227.28,In-Store,227.28
3199,146,2863,2025-12-13,4,26.18,Online,26.18
3200,157,2049,2025-12-22,3,232.33,Online,232.33
3201,112,2034,2023-11-30,2,80.36,Online,80.36
3202,171,2426,2025-04-15,2,104.99,Online,104.99
3203,200,2239,2023-05-05,5,241.01,Online,241.01
3204,120,2310,2023-10-31,5,203.21,In-Store,203.21
3205,149,2798,2023-06-11,3,198.31,In-Store,198.31
3206,192,2518,2025-11-12,2,53.05,Online,53.05
3207,164,2571,2024-10-15,3,22.03,Online,22.03
3208,114,2082,2024-11-27,3,195.54,Online,195.54
3209,145,2886,2024-11-26,3,62.85,Online,62.85
3210,109,2189,2024-06-19,4,101.18,Online,101.18
3211,190,2549,2024-03-13,1,197.23,In-Store,197.23
3212,200,2248,2023-06-13,4,241.01,Online,241.01
3213,189,2607,2024-09-01,4,60.42,In-Store,60.42
3214,142,2570,2023-11-10,2,248.84,In-Store,248.84
3215,116,2292,2023-07-17,1,98.84,Online,98.84
3216,161,2263,2025-06-26,5,177.18,Online,177.18
3217,142,2155,2023-04-19,2,248.84,Online,248.84
3218,168,2142,2025-11-15,5,152.68,In-Store,152.68
3219,127,2694,2024-03-04,4,200.1,Online,200.1
3220,151,2972,2023-12-26,1,108.66,In-Store,108.66
3221,127,2493,2025-01-06,3,200.1,Online,200.1
3222,138,2622,2025-07-24,1,185.66,Online,185.66
3223,187,2773,2024-04-24,4,149.8,In-Store,149.8
3224,200,2743,2024-02-12,3,241.01,In-Store,241.01
3225,104,2869,2025-05-09,1,65.84,In-Store,65.84
3226,108,2064,2025-04-09,2,61.68,Online,61.68
3227,175,2676,2025-08-30,4,233.98,Online,233.98
3228,128,2880,2023-09-17,3,101.59,Online,101.59
3229,114,2532,2023-05-05,2,195.54,Online,195.54
3230,152,2929,2025-04-19,1,106.63,Online,106.63
3231,130,2758,2025-02-02,2,190.21,Online,190.21
3232,166,2696,2025-08-16,4,152.81,Online,152.81
3233,122,2129,2023-09-01,5,167.31,Online,167.31
3234,170,2373,2024-08-14,3,59.02,In-Store,59.02
3235,177,2643,2023-11-28,4,246.12,Online,246.12
3236,110,2907,2024-01-02,5,73.49,Online,73.49
3237,127,2863,2023-12-25,3,200.1,Online,200.1
3238,125,2370,2024-12-13,1,62.64,In-Store,62.64
3239,190,2039,2024-03-30,3,197.23,In-Store,197.23
3240,153,2758,2025-05-22,3,55.98,In-Store,55.98
3241,139,2657,2025-09-20,3,168.34,Online,168.34
3242,118,2394,2022-04-25,3,120.94,Online,120.94
3243,161,2243,2025-07-25,1,177.18,Online,177.18
3244,138,2894,2024-09-22,1,185.66,In-Store,185.66
3245,133,2654,2025-10-03,5,212.0,Online,212.0
3246,159,2245,2024-10-17,1,49.51,Online,49.51
3247,122,2951,2024-06-15,2,167.31,Online,167.31
3248,170,2390,2025-04-19,1,59.02,Online,59.02
3249,170,2736,2025-06-25,4,59.02,In-Store,59.02
3250,140,2193,2025-10-17,4,136.64,Online,136.64
3251,200,2794,2025-11-13,1,241.01,In-Store,241.01
3252,106,2576,2025-01-30,4,117.81,In-Store,117.81
3253,137,2323,2023-07-27,3,67.81,In-Store,67.81
3254,153,2164,2024-11-08,4,55.98,In-Store,55.98
3255,163,2433,2025-06-16,5,186.58,Online,186.58
3256,152,2097,2024-09-07,2,106.63,Online,106.63
3257,160,2106,2024-12-11,2,232.36,Online,232.36
3258,152,2850,2022-09-23,4,106.63,In-Store,106.63
3259,170,2839,2025-11-24,5,59.02,Online,59.02
3260,104,2517,2024-10-22,2,65.84,In-Store,65.84
3261,163,2367,2025-01-07,3,186.58,In-Store,186.58
3262,161,2143,2025-11-08,4,177.18,In-Store,177.18
3263,124,2129,2025-08-17,2,112.82,In-Store,112.82
3264,178,2821,2024-05-16,3,81.85,Online,81.85
3265,113,2476,2025-11-24,1,56.15,In-Store,56.15
3266,128,2299,2023-05-07,2,101.59,Online,101.59
3267,103,2724,2023-01-24,2,111.26,Online,111.26
3268,142,2254,2023-08-23,2,248.84,In-Store,248.84
3269,178,2022,2024-08-20,1,81.85,In-Store,81.85
3270,121,2702,2025-07-05,3,60.64,Online,60.64
3271,148,2841,2025-12-07,5,139.42,In-Store,139.42
3272,196,2717,2025-07-09,2,168.41,In-Store,168.41
3273,122,2051,2024-12-31,3,167.31,In-Store,167.31
3274,171,2250,2024-10-22,3,104.99,In-Store,104.99
3275,167,2400,2024-11-18,2,235.98,In-Store,235.98
3276,171,2449,2025-06-08,4,104.99,In-Store,104.99
3277,198,2169,2025-07-21,1,105.92,In-Store,105.92
3278,140,2430,2025-09-23,5,136.64,In-Store,136.64
3279,114,2474,2024-03-11,3,195.54,In-Store,195.54
3280,168,2159,2025-11-30,1,152.68,Online,152.68
3281,148,2867,2024-01-03,2,139.42,In-Store,139.42
3282,185,2048,2024-02-22,1,142.4,In-Store,142.4
3283,128,2136,2024-11-18,3,101.59,In-Store,101.59
3284,145,2691,2024-07-15,4,62.85,Online,62.85
3285,155,2459,2025-09-24,5,219.88,Online,219.88
3286,175,2029,2024-09-01,5,233.98,Online,233.98
3287,169,2138,2025-01-17,2,167.77,Online,167.77
3288,168,2870,2024-11-22,3,152.68,Online,152.68
3289,155,2600,2024-12-08,5,219.88,Online,219.88
3290,125,2868,2025-07-16,3,62.64,Online,62.64
3291,167,2986,2025-08-16,5,235.98,Online,235.98
3292,184,2769,2024-05-16,2,195.07,Online,195.07
3293,111,2040,2025-02-21,2,243.55,Online,243.55
3294,131,2112,2024-09-06,5,114.34,In-Store,114.34
3295,158,2450,2025-11-21,2,126.55,In-Store,126.55
3296,125,2509,2024-11-22,4,62.64,In-Store,62.64
3297,199,2815,2024-05-01,5,37.68,In-Store,37.68
3298,108,2962,2024-11-09,4,61.68,In-Store,61.68
3299,145,2113,2023-03-19,3,62.85,Online,62.85
3300,169,2350,2023-06-07,3,167.77,In-Store,167.77
3301,180,2994,2024-03-28,5,77.62,Online,77.62
3302,133,2139,2023-09-18,4,212.0,Online,212.0
3303,199,2334,2023-03-09,4,37.68,Online,37.68
3304,109,2921,2024-03-31,4,101.18,Online,101.18
3305,105,2519,2025-12-12,4,57.72,In-Store,57.72
3306,132,2775,2025-02-09,2,243.25,Online,243.25
3307,132,2865,2025-09-02,3,243.25,Online,243.25
3308,136,2260,2023-07-04,3,220.89,Online,220.89
3309,190,2045,2024-05-27,1,197.23,Online,197.23
3310,179,2020,2024-11-24,4,37.7,Online,37.7
3311,155,2727,2025-12-20,3,219.88,In-Store,219.88
3312,160,2822,2024-05-20,1,232.36,In-Store,232.36
3313,159,2264,2025-11-25,1,49.51,In-Store,49.51
3314,155,2171,2024-08-30,4,219.88,In-Store,219.88
3315,172,2941,2025-09-20,1,232.96,In-Store,232.96
3316,170,2548,2022-11-24,1,59.02,In-Store,59.02
3317,143,2653,2024-05-26,1,39.04,In-Store,39.04
3318,135,2952,2023-12-09,1,87.8,In-Store,87.8
3319,132,2971,2025-02-02,5,243.25,Online,243.25
3320,127,2415,2025-10-27,3,200.1,Online,200.1
3321,141,2987,2024-10-28,1,232.94,In-Store,232.94
3322,140,2983,2024-05-20,4,136.64,In-Store,136.64
3323,113,2020,2025-07-03,1,56.15,Online,56.15
3324,160,2003,2024-08-20,3,232.36,In-Store,232.36
3325,185,2999,2025-11-03,3,142.4,In-Store,142.4
3326,177,2688,2025-07-31,3,246.12,In-Store,246.12
3327,169,2700,2024-09-18,1,167.77,Online,167.77
3328,128,2243,2025-08-10,2,101.59,In-Store,101.59
3329,157,2018,2024-05-10,5,232.33,In-Store,232.33
3330,157,2801,2025-02-03,3,232.33,Online,232.33
3331,128,2294,2025-07-25,5,101.59,In-Store,101.59
3332,170,2656,2025-07-19,4,59.02,Online,59.02
3333,125,2366,2023-04-07,5,62.64,Online,62.64
3334,137,2488,2025-07-20,1,67.81,Online,67.81
3335,184,2161,2024-12-23,3,195.07,In-Store,195.07
3336,138,2934,2025-07-25,4,185.66,Online,185.66
3337,110,2175,2024-12-12,4,73.49,In-Store,73.49
3338,181,2342,2025-11-03,5,175.0,Online,175.0
3339,145,2780,2024-05-26,4,62.85,Online,62.85
3340,192,2085,2025-01-06,5,53.05,Online,53.05
3341,130,2066,2024-12-16,3,190.21,Online,190.21
3342,176,2016,2024-02-11,4,78.4,Online,78.4
3343,134,2476,2025-07-21,3,99.74,In-Store,99.74
3344,186,2555,2025-08-29,3,28.06,In-Store,28.06
3345,102,2056,2024-05-02,3,186.75,In-Store,186.75
3346,137,2499,2022-12-24,3,67.81,In-Store,67.81
3347,175,2173,2025-12-18,3,233.98,Online,233.98
3348,149,2786,2024-12-08,5,198.31,In-Store,198.31
3349,181,2712,2025-03-20,3,175.0,Online,175.0
3350,198,2684,2025-12-08,1,105.92,In-Store,105.92
3351,148,2965,2025-03-14,5,139.42,Online,139.42
3352,190,2080,2025-06-03,3,197.23,Online,197.23
3353,166,2399,2023-04-25,4,152.81,In-Store,152.81
3354,155,2081,2025-08-06,4,219.88,Online,219.88
3355,104,2665,2025-09-11,4,65.84,Online,65.84
3356,126,2563,2024-04-25,4,191.39,In-Store,191.39
3357,168,2899,2024-09-26,4,152.68,In-Store,152.68
3358,163,2030,2025-06-15,2,186.58,Online,186.58
3359,116,2267,2024-04-02,1,98.84,Online,98.84
3360,189,2670,2024-05-03,5,60.42,In-Store,60.42
3361,128,2673,2025-05-11,5,101.59,In-Store,101.59
3362,188,2020,2025-11-22,5,20.04,Online,20.04
3363,176,2360,2024-05-31,5,78.4,Online,78.4
3364,182,2521,2023-12-27,1,227.28,Online,227.28
3365,181,2938,2025-08-15,4,175.0,In-Store,175.0
3366,151,2059,2023-10-09,3,108.66,In-Store,108.66
3367,146,2024,2025-06-17,2,26.18,In-Store,26.18
3368,200,2840,2024-10-14,3,241.01,Online,241.01
3369,159,2015,2025-02-08,2,49.51,In-Store,49.51
3370,123,2104,2025-10-16,1,73.57,Online,73.57
3371,148,2141,2025-03-18,2,139.42,In-Store,139.42
3372,198,2680,2024-10-03,4,105.92,Online,105.92
3373,175,2994,2024-04-18,2,233.98,Online,233.98
3374,154,2271,2025-04-18,2,111.25,Online,111.25
3375,155,2781,2024-01-07,3,219.88,Online,219.88
3376,144,2183,2023-12-16,5,15.05,In-Store,15.05
3377,197,2384,2025-12-29,4,217.44,In-Store,217.44
3378,191,2287,2025-09-19,5,217.51,Online,217.51
3379,158,2097,2025-06-28,2,126.55,In-Store,126.55
3380,195,2057,2025-07-03,5,93.92,In-Store,93.92
3381,149,2138,2025-11-23,3,198.31,In-Store,198.31
3382,183,2092,2025-10-23,3,209.04,In-Store,209.04
3383,106,2837,2025-03-18,3,117.81,Online,117.81
3384,105,2037,2025-04-02,5,57.72,In-Store,57.72
3385,151,2614,2024-06-15,2,108.66,In-Store,108.66
3386,133,2311,2023-09-04,5,212.0,Online,212.0
3387,131,2472,2024-06-02,5,114.34,In-Store,114.34
3388,185,2517,2025-08-11,3,142.4,Online,142.4
3389,113,2219,2025-01-11,3,56.15,Online,56.15
3390,185,2114,2025-02-10,3,142.4,Online,142.4
3391,125,2024,2025-07-19,5,62.64,In-Store,62.64
3392,152,2453,2025-01-26,5,106.63,In-Store,106.63
3393,194,2388,2023-06-19,2,216.06,Online,216.06
3394,193,2875,2025-09-21,4,74.03,Online,74.03
3395,148,2431,2024-03-27,4,139.42,Online,139.42
3396,175,2112,2024-06-08,3,233.98,Online,233.98
3397,151,2525,2025-11-22,3,108.66,In-Store,108.66
3398,108,2137,2022-12-19,5,61.68,In-Store,61.68
3399,161,2162,2025-05-25,2,177.18,In-Store,177.18
3400,187,2472,2024-10-02,4,149.8,In-Store,149.8
3401,160,2936,2025-07-25,3,232.36,In-Store,232.36
3402,140,2143,2024-07-07,5,136.64,In-Store,136.64
3403,118,2322,2022-11-02,5,120.94,In-Store,120.94
3404,110,2253,2023-09-30,5,73.49,Online,73.49
3405,181,2603,2024-02-28,5,175.0,Online,175.0
3406,112,2062,2025-12-03,1,80.36,Online,80.36
3407,163,2679,2025-01-27,4,186.58,Online,186.58
3408,143,2797,2024-07-08,2,39.04,Online,39.04
3409,196,2191,2025-08-01,2,168.41,Online,168.41
3410,104,2402,2025-03-05,4,65.84,Online,65.84
3411,198,2141,2024-08-08,1,105.92,Online,105.92
3412,176,2780,2024-06-05,5,78.4,In-Store,78.4
3413,147,2123,2024-06-28,4,133.4,In-Store,133.4
3414,196,2913,2023-06-13,3,168.41,Online,168.41
3415,121,2914,2023-12-11,3,60.64,In-Store,60.64
3416,179,2040,2023-09-25,4,37.7,In-Store,37.7
3417,102,2409,2025-07-14,1,186.75,Online,186.75
3418,167,2327,2023-07-21,4,235.98,Online,235.98
3419,149,2785,2023-10-06,3,198.31,Online,198.31
3420,119,2900,2024-01-18,4,212.28,Online,212.28
3421,199,2632,2025-11-16,3,37.68,Online,37.68
3422,131,2627,2025-10-31,5,114.34,Online,114.34
3423,175,2644,2025-09-27,1,233.98,In-Store,233.98
3424,138,2484,2024-02-08,2,185.66,Online,185.66
3425,168,2842,2025-07-21,1,152.68,Online,152.68
3426,156,2359,2024-12-20,4,22.14,In-Store,22.14
3427,137,2265,2024-02-09,5,67.81,In-Store,67.81
3428,165,2278,2022-09-15,2,240.59,Online,240.59
3429,114,2973,2025-12-10,5,195.54,In-Store,195.54
3430,164,2303,2023-12-06,5,22.03,Online,22.03
3431,161,2082,2024-09-07,1,177.18,Online,177.18
3432,145,2716,2025-08-26,3,62.85,Online,62.85
3433,168,2884,2024-09-30,2,152.68,Online,152.68
3434,168,2036,2025-10-02,4,152.68,Online,152.68
3435,115,2833,2025-03-26,1,101.23,Online,101.23
3436,103,2420,2025-12-26,3,111.26,In-Store,111.26
3437,180,2213,2024-08-30,3,77.62,Online,77.62
3438,157,2519,2025-08-19,5,232.33,Online,232.33
3439,157,2027,2024-12-20,4,232.33,Online,232.33
3440,128,2791,2025-06-28,2,101.59,In-Store,101.59
3441,185,2524,2024-10-08,5,142.4,In-Store,142.4
3442,188,2794,2025-06-07,1,20.04,Online,20.04
3443,153,2377,2024-08-15,2,55.98,In-Store,55.98
3444,128,2023,2024-10-11,2,101.59,In-Store,101.59
3445,174,2064,2024-12-15,4,139.03,Online,139.03
3446,182,2234,2025-05-17,1,227.28,In-Store,227.28
3447,194,2236,2025-12-25,5,216.06,Online,216.06
3448,108,2781,2025-06-10,1,61.68,In-Store,61.68
3449,170,2035,2025-10-20,5,59.02,In-Store,59.02
3450,120,2462,2025-02-10,2,203.21,In-Store,203.21
3451,103,2417,2024-06-19,2,111.26,In-Store,111.26
3452,196,2091,2023-03-07,3,168.41,In-Store,168.41
3453,184,2722,2024-07-02,4,195.07,In-Store,195.07
3454,197,2919,2022-10-14,4,217.44,Online,217.44
3455,141,2830,2024-12-05,1,232.94,In-Store,232.94
3456,183,2995,2025-11-23,4,209.04,In-Store,209.04
3457,154,2293,2024-07-04,4,111.25,In-Store,111.25
3458,130,2621,2025-11-28,1,190.21,Online,190.21
3459,142,2471,2024-05-04,1,248.84,In-Store,248.84
3460,134,2559,2023-12-07,3,99.74,Online,99.74
3461,180,2929,2025-03-19,1,77.62,Online,77.62
3462,158,2934,2025-12-27,3,126.55,In-Store,126.55
3463,167,2214,2023-05-31,3,235.98,Online,235.98
3464,176,2739,2024-11-13,5,78.4,Online,78.4
3465,199,2702,2025-07-30,3,37.68,Online,37.68
3466,177,2125,2025-03-08,1,246.12,In-Store,246.12
3467,145,2745,2024-03-23,2,62.85,In-Store,62.85
3468,171,2541,2023-03-12,2,104.99,In-Store,104.99
3469,147,2424,2024-05-13,5,133.4,Online,133.4
3470,141,2447,2024-01-23,4,232.94,Online,232.94
3471,145,2463,2025-07-11,1,62.85,In-Store,62.85
3472,173,2390,2022-12-21,2,159.08,In-Store,159.08
3473,117,2460,2024-11-02,4,156.19,Online,156.19
3474,195,2938,2024-05-09,4,93.92,Online,93.92
3475,117,2008,2024-09-22,2,156.19,Online,156.19
3476,119,2500,2025-08-12,3,212.28,In-Store,212.28
3477,131,2112,2025-11-09,3,114.34,Online,114.34
3478,150,2424,2025-08-14,3,33.26,In-Store,33.26
3479,139,2716,2025-10-11,1,168.34,In-Store,168.34
3480,184,2203,2025-09-16,4,195.07,In-Store,195.07
3481,164,2722,2025-09-24,2,22.03,In-Store,22.03
3482,114,2342,2024-12-10,5,195.54,Online,195.54
3483,181,2199,2025-10-31,4,175.0,Online,175.0
3484,119,2653,2025-08-03,4,212.28,Online,212.28
3485,116,2718,2023-09-20,1,98.84,Online,98.84
3486,194,2203,2024-11-15,2,216.06,In-Store,216.06
3487,149,2030,2023-07-12,2,198.31,In-Store,198.31
3488,175,2060,2023-08-13,3,233.98,In-Store,233.98
3489,156,2355,2025-03-27,5,22.14,In-Store,22.14
3490,163,2212,2024-07-28,5,186.58,In-Store,186.58
3491,161,2298,2023-08-15,1,177.18,In-Store,177.18
3492,194,2856,2024-10-16,1,216.06,In-Store,216.06
3493,139,2373,2024-02-07,2,168.34,Online,168.34
3494,180,2350,2025-08-22,4,77.62,Online,77.62
3495,123,2749,2022-09-05,2,73.57,Online,73.57
3496,116,2095,2024-06-22,2,98.84,Online,98.84
3497,170,2430,2025-09-23,1,59.02,Online,59.02
3498,133,2706,2025-07-07,5,212.0,In-Store,212.0
3499,114,2853,2024-11-23,2,195.54,In-Store,195.54
3500,143,2421,2025-07-25,1,39.04,Online,39.04
3501,170,2702,2024-09-28,3,59.02,Online,59.02
3502,188,2839,2025-06-14,1,20.04,Online,20.04
3503,165,2917,2024-12-04,3,240.59,Online,240.59
3504,149,2056,2024-11-26,4,198.31,Online,198.31
3505,135,2305,2025-11-10,1,87.8,In-Store,87.8
3506,141,2669,2024-11-15,2,232.94,In-Store,232.94
3507,162,2730,2025-04-07,1,55.58,Online,55.58
3508,165,2111,2023-09-23,2,240.59,In-Store,240.59
3509,135,2766,2025-07-20,4,87.8,Online,87.8
3510,106,2979,2025-09-30,1,117.81,Online,117.81
3511,196,2313,2025-11-04,5,168.41,In-Store,168.41
3512,111,2556,2025-07-29,2,243.55,Online,243.55
3513,162,2679,2025-02-14,3,55.58,Online,55.58
3514,142,2186,2024-07-11,1,248.84,In-Store,248.84
3515,114,2661,2025-07-24,5,195.54,Online,195.54
3516,160,2956,2025-05-13,2,232.36,In-Store,232.36
3517,107,2862,2025-03-29,1,177.55,Online,177.55
3518,145,2432,2025-01-31,2,62.85,Online,62.85
3519,173,2947,2025-06-20,1,159.08,Online,159.08
3520,120,2236,2025-12-26,4,203.21,Online,203.21
3521,138,2549,2023-05-09,1,185.66,Online,185.66
3522,170,2215,2024-11-27,4,59.02,In-Store,59.02
3523,158,2916,2025-05-11,5,126.55,In-Store,126.55
3524,166,2042,2025-02-22,2,152.81,In-Store,152.81
3525,113,2621,2025-06-19,3,56.15,In-Store,56.15
3526,176,2983,2025-06-28,4,78.4,In-Store,78.4
3527,121,2730,2023-04-16,4,60.64,In-Store,60.64
3528,104,2393,2024-06-08,2,65.84,In-Store,65.84
3529,127,2533,2024-02-13,4,200.1,In-Store,200.1
3530,162,2147,2024-08-02,3,55.58,Online,55.58
3531,165,2688,2024-12-03,3,240.59,Online,240.59
3532,136,2392,2022-09-11,4,220.89,In-Store,220.89
3533,139,2389,2025-09-09,5,168.34,Online,168.34
3534,104,2446,2024-12-08,2,65.84,In-Store,65.84
3535,181,2040,2023-10-27,4,175.0,In-Store,175.0
3536,157,2987,2025-09-15,4,232.33,In-Store,232.33
3537,128,2153,2025-08-12,4,101.59,In-Store,101.59
3538,179,2373,2025-01-05,3,37.7,In-Store,37.7
3539,147,2418,2024-10-11,2,133.4,Online,133.4
3540,195,2189,2024-10-08,2,93.92,Online,93.92
3541,176,2360,2025-05-15,2,78.4,In-Store,78.4
3542,160,2178,2025-10-08,5,232.36,In-Store,232.36
3543,119,2320,2024-11-14,3,212.28,Online,212.28
3544,195,2343,2024-05-28,2,93.92,In-Store,93.92
3545,117,2345,2024-03-01,5,156.19,In-Store,156.19
3546,135,2356,2025-02-12,5,87.8,In-Store,87.8
3547,192,2399,2023-02-03,2,53.05,Online,53.05
3548,111,2858,2025-05-27,5,243.55,Online,243.55
3549,161,2064,2025-07-04,5,177.18,In-Store,177.18
3550,119,2854,2023-11-03,4,212.28,Online,212.28
3551,146,2165,2025-05-17,2,26.18,In-Store,26.18
3552,126,2683,2024-12-15,3,191.39,Online,191.39
3553,126,2631,2025-10-04,4,191.39,Online,191.39
3554,136,2059,2023-10-14,4,220.89,In-Store,220.89
3555,166,2521,2024-09-28,2,152.81,Online,152.81
3556,148,2325,2024-12-29,3,139.42,Online,139.42
3557,129,2123,2025-12-30,1,216.59,Online,216.59
3558,129,2305,2023-07-28,1,216.59,Online,216.59
3559,171,2997,2022-04-27,3,104.99,Online,104.99
3560,166,2422,2025-05-08,3,152.81,Online,152.81
3561,105,2445,2025-09-24,2,57.72,Online,57.72
3562,136,2968,2025-03-02,1,220.89,In-Store,220.89
3563,176,2861,2025-09-04,3,78.4,In-Store,78.4
3564,101,2793,2024-09-06,3,187.97,Online,187.97
3565,193,2483,2025-03-29,3,74.03,Online,74.03
3566,181,2352,2025-11-27,5,175.0,Online,175.0
3567,107,2783,2025-11-26,2,177.55,Online,177.55
3568,125,2504,2025-07-07,1,62.64,In-Store,62.64
3569,196,2256,2024-01-25,5,168.41,In-Store,168.41
3570,155,2006,2025-09-20,3,219.88,Online,219.88
3571,175,2487,2023-05-18,2,233.98,In-Store,233.98
3572,159,2155,2022-12-05,1,49.51,Online,49.51
3573,195,2077,2025-12-26,4,93.92,In-Store,93.92
3574,147,2690,2025-04-28,4,133.4,Online,133.4
3575,133,2525,2025-05-14,1,212.0,In-Store,212.0
3576,157,2889,2024-08-25,5,232.33,Online,232.33
3577,153,2570,2024-07-22,1,55.98,In-Store,55.98
3578,115,2720,2025-09-18,5,101.23,In-Store,101.23
3579,105,2199,2025-01-10,1,57.72,In-Store,57.72
3580,196,2882,2024-02-26,2,168.41,Online,168.41
3581,109,2614,2025-12-28,3,101.18,In-Store,101.18
3582,125,2899,2024-03-18,1,62.64,Online,62.64
3583,108,2784,2025-03-17,3,61.68,Online,61.68
3584,178,2009,2024-08-26,5,81.85,In-Store,81.85
3585,142,2304,2024-07-01,5,248.84,In-Store,248.84
3586,185,2117,2024-11-15,3,142.4,In-Store,142.4
3587,103,2907,2024-02-07,5,111.26,In-Store,111.26
3588,103,2804,2025-04-01,1,111.26,In-Store,111.26
3589,123,2414,2024-12-11,2,73.57,Online,73.57
3590,114,2850,2025-11-01,2,195.54,In-Store,195.54
3591,130,2058,2024-11-03,4,190.21,In-Store,190.21
3592,125,2812,2024-08-06,1,62.64,In-Store,62.64
3593,200,2107,2025-09-05,1,241.01,In-Store,241.01
3594,166,2415,2023-04-08,2,152.81,Online,152.81
3595,126,2610,2025-11-08,1,191.39,In-Store,191.39
3596,146,2867,2024-10-22,2,26.18,In-Store,26.18
3597,193,2813,2024-02-21,4,74.03,Online,74.03
3598,183,2217,2025-11-23,3,209.04,In-Store,209.04
3599,175,2361,2025-06-18,3,233.98,In-Store,233.98
3600,147,2628,2025-03-06,3,133.4,Online,133.4
3601,189,2248,2024-03-21,3,60.42,Online,60.42
3602,157,2519,2025-01-24,3,232.33,In-Store,232.33
3603,108,2639,2023-02-08,4,61.68,Online,61.68
3604,175,2808,2025-12-13,3,233.98,Online,233.98
3605,180,2526,2023-10-06,2,77.62,Online,77.62
3606,154,2602,2024-06-25,1,111.25,Online,111.25
3607,152,2839,2025-03-06,1,106.63,Online,106.63
3608,121,2248,2025-06-26,2,60.64,Online,60.64
3609,154,2969,2022-09-06,1,111.25,Online,111.25
3610,191,2141,2025-09-27,3,217.51,Online,217.51
3611,198,2272,2023-11-15,5,105.92,In-Store,105.92
3612,166,2345,2025-08-18,3,152.81,Online,152.81
3613,185,2715,2025-12-13,1,142.4,Online,142.4
3614,196,2752,2025-09-29,2,168.41,Online,168.41
3615,106,2623,2023-01-01,2,117.81,Online,117.81
3616,138,2415,2023-08-09,1,185.66,In-Store,185.66
3617,167,2885,2025-06-25,2,235.98,Online,235.98
3618,189,2635,2023-04-30,1,60.42,In-Store,60.42
3619,180,2371,2024-11-05,5,77.62,Online,77.62
3620,199,2623,2025-03-19,2,37.68,In-Store,37.68
3621,181,2679,2025-04-14,2,175.0,In-Store,175.0
3622,186,2882,2024-10-07,5,28.06,Online,28.06
3623,115,2164,2025-10-29,2,101.23,Online,101.23
3624,188,2775,2023-09-04,2,20.04,Online,20.04
3625,101,2843,2024-03-19,2,187.97,Online,187.97
3626,174,2942,2025-12-23,1,139.03,Online,139.03
3627,177,2275,2024-05-03,2,246.12,In-Store,246.12
3628,136,2634,2023-08-18,2,220.89,In-Store,220.89
3629,138,2794,2025-12-16,5,185.66,In-Store,185.66
3630,134,2630,2025-05-06,5,99.74,In-Store,99.74
3631,146,2547,2025-01-05,4,26.18,In-Store,26.18
3632,160,2018,2025-01-18,2,232.36,Online,232.36
3633,197,2972,2025-03-25,3,217.44,In-Store,217.44
3634,112,2204,2023-01-09,1,80.36,Online,80.36
3635,108,2856,2024-05-27,4,61.68,In-Store,61.68
3636,104,2275,2025-11-12,1,65.84,In-Store,65.84
3637,114,2503,2023-10-08,4,195.54,Online,195.54
